월,요일,시간대,역명,mean,std
1월,목요일,11-12시,오룡,31.71,10.4521
1월,목요일,11-12시,용문,59.52,15.6833
1월,목요일,11-12시,월드컵경기장,21.75,6.1652
1월,목요일,11-12시,월평,30.91,6.9869
1월,목요일,11-12시,유성온천,87.98,17.3445
1월,목요일,11-12시,정부청사,53.39,15.0278
1월,목요일,11-12시,중구청,21.68,8.1536
1월,목요일,11-12시,중앙로,69.13,33.0497
1월,목요일,11-12시,지족,16.67,4.9266
1월,목요일,11-12시,탄방,42.0,13.7179
1월,목요일,11-12시,판암,34.49,10.6607
1월,목요일,11-12시,현충원,18.56,5.1998
1월,목요일,12-13시,갈마,29.34,6.2545
1월,목요일,12-13시,갑천,8.92,2.1918
1월,목요일,12-13시,구암,31.09,9.0749
1월,목요일,12-13시,노은,43.46,9.3804
1월,목요일,12-13시,대동,33.95,8.8838
1월,목요일,12-13시,대전,132.15,20.3253
1월,목요일,12-13시,반석,58.62,15.3812
1월,목요일,12-13시,서대전네거리,56.98,15.9807
1월,목요일,12-13시,시청,66.44,21.8535
1월,목요일,12-13시,신흥,17.34,4.8135
1월,목요일,12-13시,오룡,32.08,10.1425
1월,목요일,12-13시,용문,67.05,17.9352
1월,목요일,12-13시,월드컵경기장,23.19,6.214
1월,목요일,12-13시,월평,34.53,8.0512
1월,목요일,12-13시,유성온천,91.53,11.9323
1월,목요일,12-13시,정부청사,52.96,11.9816
1월,목요일,12-13시,중구청,22.61,7.5725
1월,목요일,12-13시,중앙로,81.14,33.6568
1월,목요일,12-13시,지족,17.3,4.2103
1월,목요일,12-13시,탄방,40.77,7.1421
1월,목요일,12-13시,판암,42.54,11.4693
1월,목요일,12-13시,현충원,19.89,6.0108
1월,목요일,13-14시,갈마,32.02,5.4756
1월,목요일,13-14시,갑천,9.19,1.858
1월,목요일,13-14시,구암,34.39,9.6644
1월,목요일,13-14시,노은,47.2,9.7105
1월,목요일,13-14시,대동,35.31,11.6761
1월,목요일,13-14시,대전,127.67,18.6558
1월,목요일,13-14시,반석,64.5,15.4867
1월,목요일,13-14시,서대전네거리,62.75,16.9419
1월,목요일,13-14시,시청,79.08,25.3852
1월,목요일,13-14시,신흥,17.07,5.19
1월,목요일,13-14시,오룡,36.3,10.9978
1월,목요일,13-14시,용문,71.26,16.1829
1월,목요일,13-14시,월드컵경기장,25.01,7.8362
1월,목요일,13-14시,월평,35.08,8.2361
1월,목요일,13-14시,유성온천,97.03,17.4763
1월,목요일,13-14시,정부청사,58.56,16.5107
1월,목요일,13-14시,중구청,23.67,6.7497
1월,목요일,13-14시,중앙로,86.51,22.619
1월,목요일,13-14시,지족,19.12,4.8368
1월,목요일,13-14시,탄방,54.13,22.4221
1월,목요일,13-14시,판암,41.86,11.7431
1월,목요일,13-14시,현충원,22.58,9.2789
1월,목요일,14-15시,갈마,29.88,5.6332
1월,목요일,14-15시,갑천,8.56,1.9834
1월,목요일,14-15시,구암,34.38,6.0266
1월,목요일,14-15시,노은,46.98,12.1541
1월,목요일,14-15시,대동,33.15,8.9332
1월,목요일,14-15시,대전,142.18,26.136
1월,목요일,14-15시,반석,60.25,10.7109
1월,목요일,14-15시,서대전네거리,57.31,12.7673
1월,목요일,14-15시,시청,77.89,23.4047
1월,목요일,14-15시,신흥,15.91,2.7139
1월,목요일,14-15시,오룡,32.59,9.8709
1월,목요일,14-15시,용문,68.01,12.8965
1월,목요일,14-15시,월드컵경기장,25.22,7.345
1월,목요일,14-15시,월평,36.14,6.4996
1월,목요일,14-15시,유성온천,102.22,18.3592
1월,목요일,14-15시,정부청사,61.52,16.8147
1월,목요일,14-15시,중구청,23.67,6.186
1월,목요일,14-15시,중앙로,87.44,17.3991
1월,목요일,14-15시,지족,18.38,4.888
1월,목요일,14-15시,탄방,45.12,12.1627
1월,목요일,14-15시,판암,40.41,7.6731
1월,목요일,14-15시,현충원,19.06,6.0336
1월,목요일,15-16시,갈마,32.46,7.6283
1월,목요일,15-16시,갑천,10.77,3.0718
1월,목요일,15-16시,구암,35.39,8.0469
1월,목요일,15-16시,노은,54.24,11.098
1월,목요일,15-16시,대동,38.9,8.5984
1월,목요일,15-16시,대전,151.5,31.5046
1월,목요일,15-16시,반석,69.5,12.8593
1월,목요일,15-16시,서대전네거리,63.4,16.5315
1월,목요일,15-16시,시청,81.6,26.4435
1월,목요일,15-16시,신흥,17.04,4.3164
1월,목요일,15-16시,오룡,36.12,9.5146
1월,목요일,15-16시,용문,70.04,11.7774
1월,목요일,15-16시,월드컵경기장,28.88,7.6147
1월,목요일,15-16시,월평,38.39,7.0677
1월,목요일,15-16시,유성온천,105.45,16.5482
1월,목요일,15-16시,정부청사,71.4,21.0571
1월,목요일,15-16시,중구청,23.94,5.5782
1월,목요일,15-16시,중앙로,94.09,9.4205
1월,목요일,15-16시,지족,21.78,6.317
1월,목요일,15-16시,탄방,51.55,12.5201
1월,목요일,15-16시,판암,46.26,9.1169
1월,목요일,15-16시,현충원,19.71,5.6189
1월,목요일,16-17시,갈마,36.05,9.441
1월,목요일,16-17시,갑천,10.75,2.93
1월,목요일,16-17시,구암,35.65,6.6849
1월,목요일,16-17시,노은,62.61,17.5346
1월,목요일,16-17시,대동,49.26,11.3152
1월,목요일,16-17시,대전,144.72,31.569
1월,목요일,16-17시,반석,85.44,18.0116
1월,목요일,16-17시,서대전네거리,71.7,16.7995
1월,목요일,16-17시,시청,98.7,30.1209
1월,목요일,16-17시,신흥,21.29,5.4284
1월,목요일,16-17시,오룡,41.56,11.6358
1월,목요일,16-17시,용문,82.9,18.5338
1월,목요일,16-17시,월드컵경기장,31.84,9.0891
1월,목요일,16-17시,월평,43.44,9.114
1월,목요일,16-17시,유성온천,123.86,20.3362
1월,목요일,16-17시,정부청사,79.19,26.9435
1월,목요일,16-17시,중구청,24.43,7.4973
1월,목요일,16-17시,중앙로,102.79,14.2127
1월,목요일,16-17시,지족,22.45,5.3569
1월,목요일,16-17시,탄방,49.76,15.7079
1월,목요일,16-17시,판암,50.69,10.69
1월,목요일,16-17시,현충원,23.06,6.3727
1월,목요일,17-18시,갈마,46.14,13.6862
1월,목요일,17-18시,갑천,14.7,4.4756
1월,목요일,17-18시,구암,43.35,8.5306
1월,목요일,17-18시,노은,71.54,17.8156
1월,목요일,17-18시,대동,54.26,14.1258
1월,목요일,17-18시,대전,151.0,35.7673
1월,목요일,17-18시,반석,117.6,38.3265
1월,목요일,17-18시,서대전네거리,87.98,24.2527
1월,목요일,17-18시,시청,129.83,52.6305
1월,목요일,17-18시,신흥,26.1,8.1139
1월,목요일,17-18시,오룡,54.52,17.2186
1월,목요일,17-18시,용문,93.89,21.7265
1월,목요일,17-18시,월드컵경기장,35.77,8.7346
1월,목요일,17-18시,월평,52.3,12.6767
1월,목요일,17-18시,유성온천,152.57,35.1338
1월,목요일,17-18시,정부청사,118.29,63.9279
1월,목요일,17-18시,중구청,34.77,13.1942
1월,목요일,17-18시,중앙로,116.42,16.484
1월,목요일,17-18시,지족,33.43,10.6905
1월,목요일,17-18시,탄방,71.03,24.4798
1월,목요일,17-18시,판암,56.31,15.0324
1월,목요일,17-18시,현충원,25.19,6.7065
1월,목요일,18-19시,갈마,57.72,27.462
1월,목요일,18-19시,갑천,22.43,9.2684
1월,목요일,18-19시,구암,54.77,19.5138
1월,목요일,18-19시,노은,92.49,37.6937
1월,목요일,18-19시,대동,74.79,32.409
1월,목요일,18-19시,대전,158.3,39.052
1월,목요일,18-19시,반석,169.24,69.6727
1월,목요일,18-19시,서대전네거리,128.78,56.8973
1월,목요일,18-19시,시청,199.19,102.7921
1월,목요일,18-19시,신흥,37.54,23.4986
1월,목요일,18-19시,오룡,103.31,43.3393
1월,목요일,18-19시,용문,132.67,73.7012
1월,목요일,18-19시,월드컵경기장,54.55,22.0563
1월,목요일,18-19시,월평,73.28,32.3929
1월,목요일,18-19시,유성온천,210.25,95.1251
1월,목요일,18-19시,정부청사,190.57,137.1961
1월,목요일,18-19시,중구청,52.07,23.4223
1월,목요일,18-19시,중앙로,146.68,34.7793
1월,목요일,18-19시,지족,60.53,33.8644
1월,목요일,18-19시,탄방,116.49,52.7896
1월,목요일,18-19시,판암,74.71,33.1497
1월,목요일,18-19시,현충원,33.97,10.7932
1월,목요일,19-20시,갈마,31.48,15.4505
1월,목요일,19-20시,갑천,10.77,4.5282
1월,목요일,19-20시,구암,24.78,4.8757
1월,목요일,19-20시,노은,50.93,15.6629
1월,목요일,19-20시,대동,30.31,12.9108
1월,목요일,19-20시,대전,100.33,29.1201
1월,목요일,19-20시,반석,72.58,20.87
1월,목요일,19-20시,서대전네거리,54.79,21.3743
1월,목요일,19-20시,시청,74.43,24.6195
1월,목요일,19-20시,신흥,18.77,12.3021
1월,목요일,19-20시,오룡,34.15,10.7476
1월,목요일,19-20시,용문,60.12,25.9654
1월,목요일,19-20시,월드컵경기장,22.64,8.1863
1월,목요일,19-20시,월평,31.55,9.2015
1월,목요일,19-20시,유성온천,97.89,32.6956
1월,목요일,19-20시,정부청사,60.01,26.8611
1월,목요일,19-20시,중구청,16.29,5.0663
1월,목요일,19-20시,중앙로,71.01,17.6381
1월,목요일,19-20시,지족,20.62,6.6946
1월,목요일,19-20시,탄방,41.44,12.9818
1월,목요일,19-20시,판암,29.52,12.4572
1월,목요일,19-20시,현충원,11.96,3.122
1월,목요일,20-21시,갈마,23.13,8.8202
1월,목요일,20-21시,갑천,6.78,2.9446
1월,목요일,20-21시,구암,18.86,4.3385
1월,목요일,20-21시,노은,40.28,8.2336
1월,목요일,20-21시,대동,24.97,11.5981
1월,목요일,20-21시,대전,76.03,26.1069
1월,목요일,20-21시,반석,58.03,15.2163
1월,목요일,20-21시,서대전네거리,41.87,11.9273
1월,목요일,20-21시,시청,65.97,35.7817
1월,목요일,20-21시,신흥,12.75,6.6497
1월,목요일,20-21시,오룡,23.78,8.8169
1월,목요일,20-21시,용문,46.49,10.6139
1월,목요일,20-21시,월드컵경기장,17.36,5.447
1월,목요일,20-21시,월평,25.64,7.4621
1월,목요일,20-21시,유성온천,79.3,12.4032
1월,목요일,20-21시,정부청사,49.44,22.0433
1월,목요일,20-21시,중구청,14.29,3.5831
1월,목요일,20-21시,중앙로,57.15,26.399
1월,목요일,20-21시,지족,17.06,4.4503
1월,목요일,20-21시,탄방,30.14,8.0832
1월,목요일,20-21시,판암,25.71,11.4431
1월,목요일,20-21시,현충원,10.92,2.6093
1월,목요일,21-22시,갈마,23.29,9.8709
1월,목요일,21-22시,갑천,6.62,2.975
1월,목요일,21-22시,구암,16.98,6.6043
1월,목요일,21-22시,노은,37.03,7.9413
1월,목요일,21-22시,대동,24.86,14.4693
1월,목요일,21-22시,대전,66.69,29.1546
1월,목요일,21-22시,반석,59.29,16.9324
1월,목요일,21-22시,서대전네거리,39.33,13.2771
1월,목요일,21-22시,시청,67.61,42.834
1월,목요일,21-22시,신흥,12.12,8.1317
1월,목요일,21-22시,오룡,23.39,11.3439
1월,목요일,21-22시,용문,46.44,13.1394
1월,목요일,21-22시,월드컵경기장,18.01,7.2976
1월,목요일,21-22시,월평,28.53,11.3486
1월,목요일,21-22시,유성온천,77.0,15.3164
1월,목요일,21-22시,정부청사,42.62,20.1084
1월,목요일,21-22시,중구청,13.58,4.4899
1월,목요일,21-22시,중앙로,50.95,29.3035
1월,목요일,21-22시,지족,15.23,4.3001
1월,목요일,21-22시,탄방,30.27,11.349
1월,목요일,21-22시,판암,22.33,13.037
1월,목요일,21-22시,현충원,9.76,3.4426
1월,목요일,22-23시,갈마,18.16,10.9671
1월,목요일,22-23시,갑천,4.34,2.769
1월,목요일,22-23시,구암,13.19,7.1031
1월,목요일,22-23시,노은,33.0,8.7277
1월,목요일,22-23시,대동,21.69,14.3903
1월,목요일,22-23시,대전,41.99,23.9446
1월,목요일,22-23시,반석,54.77,22.5959
1월,목요일,22-23시,서대전네거리,31.97,14.3935
1월,목요일,22-23시,시청,62.89,45.4464
1월,목요일,22-23시,신흥,10.12,7.3998
1월,목요일,22-23시,오룡,16.97,9.2813
1월,목요일,22-23시,용문,30.39,11.368
1월,목요일,22-23시,월드컵경기장,14.08,7.4858
1월,목요일,22-23시,월평,20.23,7.9978
1월,목요일,22-23시,유성온천,60.53,21.4404
1월,목요일,22-23시,정부청사,26.07,9.7796
1월,목요일,22-23시,중구청,10.31,3.2563
1월,목요일,22-23시,중앙로,32.15,18.4723
1월,목요일,22-23시,지족,13.49,5.3027
1월,목요일,22-23시,탄방,27.62,14.5729
1월,목요일,22-23시,판암,20.92,15.0184
1월,목요일,22-23시,현충원,8.26,6.2093
1월,목요일,23-00시,갈마,11.74,6.0152
1월,목요일,23-00시,갑천,3.08,1.7511
1월,목요일,23-00시,구암,6.56,4.1653
1월,목요일,23-00시,노은,16.15,4.3043
1월,목요일,23-00시,대동,12.32,8.0826
1월,목요일,23-00시,대전,20.17,12.7422
1월,목요일,23-00시,반석,27.26,7.3583
1월,목요일,23-00시,서대전네거리,16.0,5.0542
1월,목요일,23-00시,시청,26.79,12.188
1월,목요일,23-00시,신흥,4.86,3.8353
1월,목요일,23-00시,오룡,10.18,6.3732
1월,목요일,23-00시,용문,20.62,5.7929
1월,목요일,23-00시,월드컵경기장,6.53,5.1355
1월,목요일,23-00시,월평,13.11,5.9529
1월,목요일,23-00시,유성온천,35.84,12.1124
1월,목요일,23-00시,정부청사,11.4,2.8906
1월,목요일,23-00시,중구청,5.5,2.8944
1월,목요일,23-00시,중앙로,15.89,7.9576
1월,목요일,23-00시,지족,7.76,2.8469
1월,목요일,23-00시,탄방,11.61,4.3837
1월,목요일,23-00시,판암,8.46,5.0597
1월,목요일,23-00시,현충원,3.17,2.6508
1월,수요일,05-06시,갈마,7.68,5.0977
1월,수요일,05-06시,갑천,1.34,0.9228
1월,수요일,05-06시,구암,4.19,3.5576
1월,수요일,05-06시,노은,4.49,2.2625
1월,수요일,05-06시,대동,8.26,5.939
1월,수요일,05-06시,대전,11.03,7.671
1월,수요일,05-06시,반석,8.85,3.0913
1월,수요일,05-06시,서대전네거리,10.5,5.9129
1월,수요일,05-06시,시청,9.74,7.1029
1월,수요일,05-06시,신흥,4.73,4.6354
1월,수요일,05-06시,오룡,6.5,4.5485
1월,수요일,05-06시,용문,9.23,7.4096
1월,수요일,05-06시,월드컵경기장,3.11,1.3972
1월,수요일,05-06시,월평,6.17,4.2565
1월,수요일,05-06시,유성온천,14.37,3.1781
1월,수요일,05-06시,정부청사,10.27,7.7051
1월,수요일,05-06시,중구청,2.68,1.5548
1월,수요일,05-06시,중앙로,5.02,2.3256
1월,수요일,05-06시,지족,3.42,1.4673
1월,수요일,05-06시,탄방,6.27,1.577
1월,수요일,05-06시,판암,8.46,7.5214
1월,수요일,05-06시,현충원,1.75,1.1825
1월,수요일,06-07시,갈마,11.51,7.7881
1월,수요일,06-07시,갑천,3.39,1.8138
1월,수요일,06-07시,구암,9.98,5.4139
1월,수요일,06-07시,노은,10.27,4.9333
1월,수요일,06-07시,대동,14.35,10.9264
1월,수요일,06-07시,대전,33.1,22.2783
1월,수요일,06-07시,반석,25.83,11.7449
1월,수요일,06-07시,서대전네거리,17.08,9.6865
1월,수요일,06-07시,시청,19.61,8.4596
1월,수요일,06-07시,신흥,7.4,6.3783
1월,수요일,06-07시,오룡,12.03,7.9901
1월,수요일,06-07시,용문,20.16,11.4231
1월,수요일,06-07시,월드컵경기장,8.34,4.7284
1월,수요일,06-07시,월평,10.98,7.3953
1월,수요일,06-07시,유성온천,29.18,12.9483
1월,수요일,06-07시,정부청사,19.13,13.1249
1월,수요일,06-07시,중구청,7.51,2.7879
1월,수요일,06-07시,중앙로,8.35,2.583
1월,수요일,06-07시,지족,7.11,2.6346
1월,수요일,06-07시,탄방,15.47,6.5728
1월,수요일,06-07시,판암,15.68,10.447
1월,수요일,06-07시,현충원,4.65,2.4785
1월,수요일,07-08시,갈마,23.8,22.231
1월,수요일,07-08시,갑천,9.31,7.2044
1월,수요일,07-08시,구암,22.81,15.9394
1월,수요일,07-08시,노은,31.41,21.619
1월,수요일,07-08시,대동,37.57,33.1556
1월,수요일,07-08시,대전,82.08,43.6471
1월,수요일,07-08시,반석,85.42,67.9543
1월,수요일,07-08시,서대전네거리,45.69,34.4165
1월,수요일,07-08시,시청,48.4,38.3113
1월,수요일,07-08시,신흥,22.99,25.0169
1월,수요일,07-08시,오룡,32.99,26.8144
1월,수요일,07-08시,용문,44.99,31.9685
1월,수요일,07-08시,월드컵경기장,23.33,16.7299
1월,수요일,07-08시,월평,24.96,18.4763
1월,수요일,07-08시,유성온천,71.01,55.6245
1월,수요일,07-08시,정부청사,52.16,45.2552
1월,수요일,07-08시,중구청,20.07,13.255
1월,수요일,07-08시,중앙로,21.96,11.2307
1월,수요일,07-08시,지족,19.46,12.4079
1월,수요일,07-08시,탄방,35.51,22.7096
1월,수요일,07-08시,판암,41.41,40.2122
1월,수요일,07-08시,현충원,13.22,9.6992
1월,수요일,08-09시,갈마,46.34,43.0251
1월,수요일,08-09시,갑천,21.51,18.0972
1월,수요일,08-09시,구암,48.08,37.986
1월,수요일,08-09시,노은,58.46,42.9966
1월,수요일,08-09시,대동,66.74,57.4152
1월,수요일,08-09시,대전,125.11,59.8849
1월,수요일,08-09시,반석,125.72,103.0875
1월,수요일,08-09시,서대전네거리,100.1,72.1075
1월,수요일,08-09시,시청,160.37,184.6025
1월,수요일,08-09시,신흥,33.78,34.2733
1월,수요일,08-09시,오룡,94.94,72.9794
1월,수요일,08-09시,용문,116.27,88.9524
1월,수요일,08-09시,월드컵경기장,50.38,42.0238
1월,수요일,08-09시,월평,58.69,44.524
1월,수요일,08-09시,유성온천,152.35,114.1404
1월,수요일,08-09시,정부청사,179.44,222.286
1월,수요일,08-09시,중구청,54.84,49.7
1월,수요일,08-09시,중앙로,69.9,57.7089
1월,수요일,08-09시,지족,59.31,55.5397
1월,수요일,08-09시,탄방,106.11,97.6861
1월,수요일,08-09시,판암,65.38,53.1955
1월,수요일,08-09시,현충원,31.41,23.0214
1월,수요일,09-10시,갈마,26.5,15.4355
1월,수요일,09-10시,갑천,8.03,4.0296
1월,수요일,09-10시,구암,24.24,10.9441
1월,수요일,09-10시,노은,38.69,20.3378
1월,수요일,09-10시,대동,31.12,18.5314
1월,수요일,09-10시,대전,103.11,39.0199
1월,수요일,09-10시,반석,59.39,36.3296
1월,수요일,09-10시,서대전네거리,48.22,22.1513
1월,수요일,09-10시,시청,78.2,76.0694
1월,수요일,09-10시,신흥,15.0,10.816
1월,수요일,09-10시,오룡,36.1,20.8054
1월,수요일,09-10시,용문,58.66,30.2941
1월,수요일,09-10시,월드컵경기장,24.73,12.8885
1월,수요일,09-10시,월평,30.41,13.8972
1월,수요일,09-10시,유성온천,80.01,36.3392
1월,수요일,09-10시,정부청사,63.47,53.2618
1월,수요일,09-10시,중구청,21.15,16.6739
1월,수요일,09-10시,중앙로,41.12,24.979
1월,수요일,09-10시,지족,20.09,10.7293
1월,수요일,09-10시,탄방,43.33,29.0035
1월,수요일,09-10시,판암,32.13,20.9877
1월,수요일,09-10시,현충원,17.83,7.0273
1월,수요일,10-11시,갈마,20.74,6.9025
1월,수요일,10-11시,갑천,7.19,2.0819
1월,수요일,10-11시,구암,20.93,7.1405
1월,수요일,10-11시,노은,31.26,15.3608
1월,수요일,10-11시,대동,24.0,13.2523
